Date,Temp_Avg,Dew_Pt_Avg,Humidity_Avg,Wind_Speed_Avg,Pressure_Avg,Precipitation,Moon_First_Q,Full_Moon,New_Moon,Moon_Third_Q,Sunspot_Number,Futures
2022-05-14,58.7,42.4,56.0,6.0,27.1,0.0,1.0,0.0,0.0,0.0,133.0,765.91
2022-05-15,68.1,44.0,46.5,9.7,27.0,0.01,0.0,1.0,0.0,0.0,145.0,765.91
2022-05-16,66.8,46.3,51.1,8.1,26.9,0.0,0.0,1.0,0.0,0.0,149.0,1247.5
2022-05-17,60.6,36.3,44.8,8.6,27.1,0.0,0.0,1.0,0.0,0.0,146.0,1277.5
2022-05-18,62.7,34.6,37.5,5.8,27.1,0.0,0.0,1.0,0.0,0.0,131.0,1230.75
2022-05-19,51.6,26.3,39.6,18.4,27.0,0.0,0.0,1.0,0.0,0.0,144.0,1200.5
2022-05-20,51.4,27.9,44.0,8.1,27.0,0.0,0.0,1.0,0.0,0.0,130.0,1168.75
2022-05-21,55.1,29.0,39.9,7.5,27.1,0.0,0.0,1.0,0.0,0.0,151.0,765.91
2022-05-22,55.3,31.0,44.7,7.9,27.1,0.0,0.0,0.0,0.0,1.0,161.0,765.91
2022-05-23,58.8,29.7,35.6,6.8,27.1,0.0,0.0,0.0,0.0,1.0,142.0,1190.0
2022-05-24,59.6,32.2,39.5,6.9,27.0,0.0,0.0,0.0,0.0,1.0,134.0,1154.75
2022-05-25,68.0,34.0,30.7,5.3,27.0,0.0,0.0,0.0,0.0,1.0,106.0,1148.25
2022-05-26,72.2,40.5,34.4,5.2,26.9,0.0,0.0,0.0,0.0,1.0,81.0,1143.25
2022-05-27,65.8,47.4,55.2,5.3,26.9,0.0,0.0,0.0,0.0,1.0,60.0,1157.5
2022-05-28,56.3,44.4,68.4,8.2,26.8,0.06,0.0,0.0,0.0,1.0,44.0,765.91
2022-05-29,48.9,42.4,78.6,14.2,26.8,0.28,0.0,0.0,0.0,1.0,45.0,765.91
2022-05-30,45.4,40.9,84.3,12.3,26.9,0.22,0.0,0.0,1.0,0.0,59.0,1155.38
2022-05-31,53.2,43.3,71.8,2.3,27.1,0.16,0.0,0.0,1.0,0.0,69.0,1087.5
2022-06-01,62.6,41.9,52.8,6.9,27.1,0.0,0.0,0.0,1.0,0.0,63.0,1041.25
2022-06-02,78.7,38.5,24.8,9.0,26.8,0.0,0.0,0.0,1.0,0.0,59.0,1058.25
2022-06-03,70.9,47.4,46.2,5.4,26.8,0.0,0.0,0.0,1.0,0.0,55.0,1040.0
2022-06-04,62.5,48.8,61.6,7.0,26.9,0.0,0.0,0.0,1.0,0.0,66.0,765.91
2022-06-05,62.7,50.6,65.4,9.9,26.9,0.07,0.0,0.0,1.0,0.0,48.0,765.91
2022-06-06,59.0,45.7,65.7,5.0,27.0,0.13,0.0,0.0,1.0,0.0,32.0,1093.0
2022-06-07,63.1,39.2,48.7,4.0,27.1,0.0,1.0,0.0,0.0,0.0,8.0,1071.75
2022-06-08,64.4,46.8,54.3,5.7,27.0,0.0,1.0,0.0,0.0,0.0,4.0,1074.75
2022-06-09,70.1,48.0,50.4,4.5,27.0,0.01,1.0,0.0,0.0,0.0,22.0,1071.25
2022-06-10,76.4,49.1,41.6,7.2,27.0,0.0,1.0,0.0,0.0,0.0,47.0,1070.75
2022-06-11,74.5,52.5,48.7,6.8,26.9,0.0,1.0,0.0,0.0,0.0,39.0,765.91
2022-06-12,58.5,53.7,84.7,6.9,26.8,0.0,1.0,0.0,0.0,0.0,54.0,765.91
2022-06-13,51.8,35.3,55.5,9.9,27.0,0.79,1.0,0.0,0.0,0.0,94.0,1071.0
2022-06-14,51.1,32.3,48.5,8.8,27.1,0.0,0.0,1.0,0.0,0.0,122.0,1050.25
2022-06-15,60.5,31.1,40.3,7.3,27.1,0.0,0.0,1.0,0.0,0.0,148.0,1050.0
2022-06-16,72.0,36.1,29.9,10.4,26.8,0.0,0.0,1.0,0.0,0.0,151.0,1078.25
2022-06-17,66.6,42.5,44.6,10.1,26.7,0.0,0.0,1.0,0.0,0.0,151.0,1034.25
2022-06-18,64.1,38.8,41.8,10.2,26.8,0.0,0.0,1.0,0.0,0.0,148.0,765.91
2022-06-19,59.0,36.9,46.7,13.1,27.0,0.0,0.0,1.0,0.0,0.0,119.0,765.91
2022-06-20,61.0,39.2,47.8,8.0,27.2,0.0,0.0,0.0,0.0,1.0,97.0,765.91
2022-06-21,68.3,39.5,38.5,5.4,27.2,0.0,0.0,0.0,0.0,1.0,96.0,975.25
2022-06-22,74.7,38.4,31.9,6.4,27.1,0.0,0.0,0.0,0.0,1.0,89.0,976.5
2022-06-23,74.8,37.7,28.9,9.6,26.9,0.0,0.0,0.0,0.0,1.0,71.0,937.25
2022-06-24,68.6,33.5,30.3,9.1,27.1,0.0,0.0,0.0,0.0,1.0,61.0,923.75
2022-06-25,70.5,36.3,33.1,5.5,27.2,0.0,0.0,0.0,0.0,1.0,48.0,765.91
2022-06-26,77.4,35.1,26.8,5.9,27.2,0.0,0.0,0.0,0.0,1.0,33.0,765.91
2022-06-27,85.0,36.1,21.5,8.6,27.1,0.0,0.0,0.0,0.0,1.0,52.0,917.5
2022-06-28,83.9,35.3,21.5,8.9,27.0,0.0,0.0,0.0,1.0,0.0,61.0,936.0
2022-06-29,73.5,32.9,26.0,10.2,27.1,0.0,0.0,0.0,1.0,0.0,36.0,930.0
2022-06-30,76.0,32.4,23.3,5.5,27.0,0.0,0.0,0.0,1.0,0.0,42.0,884.0
2022-07-01,88.8,43.6,22.3,6.8,26.9,0.0,0.0,0.0,1.0,0.0,58.0,846.0
2022-07-02,81.2,54.3,40.0,8.5,27.0,0.0,0.0,0.0,1.0,0.0,64.0,765.91
2022-07-03,75.7,45.0,32.9,5.7,27.0,0.01,0.0,0.0,1.0,0.0,55.0,765.91
2022-07-04,87.0,42.3,23.0,6.2,26.9,0.0,0.0,0.0,1.0,0.0,59.0,765.91
2022-07-05,79.3,42.8,29.3,7.6,26.9,0.0,0.0,0.0,1.0,0.0,78.0,807.0
2022-07-06,78.0,38.6,30.8,7.7,27.0,0.0,1.0,0.0,0.0,0.0,82.0,804.5
2022-07-07,78.5,31.8,20.5,6.8,27.1,0.0,1.0,0.0,0.0,0.0,95.0,836.5
2022-07-08,85.7,32.3,16.7,5.6,27.0,0.0,1.0,0.0,0.0,0.0,87.0,891.5
2022-07-09,85.3,43.8,25.1,9.4,27.0,0.0,1.0,0.0,0.0,0.0,93.0,765.91
2022-07-10,78.9,59.3,54.3,5.0,27.1,0.0,1.0,0.0,0.0,0.0,106.0,765.91
2022-07-11,83.7,54.6,39.2,5.9,27.1,0.04,1.0,0.0,0.0,0.0,125.0,843.75
2022-07-12,84.8,55.3,37.8,6.1,27.0,0.0,1.0,0.0,0.0,0.0,114.0,801.5
2022-07-13,81.3,43.3,30.5,7.3,27.0,0.0,0.0,1.0,0.0,0.0,117.0,798.25
2022-07-14,77.5,41.3,30.8,5.2,27.0,0.0,0.0,1.0,0.0,0.0,123.0,794.25
2022-07-15,79.7,38.5,25.3,5.0,27.0,0.0,0.0,1.0,0.0,0.0,134.0,776.75
2022-07-16,83.4,37.5,21.4,5.4,27.0,0.0,0.0,1.0,0.0,0.0,152.0,765.91
2022-07-17,85.4,37.5,20.0,4.8,27.0,0.0,0.0,1.0,0.0,0.0,140.0,765.91
2022-07-18,86.0,38.4,19.5,7.0,27.0,0.0,0.0,1.0,0.0,0.0,126.0,812.75
2022-07-19,82.9,51.7,35.6,7.1,26.9,0.0,0.0,1.0,0.0,0.0,110.0,812.25
2022-07-20,82.3,51.8,37.3,7.0,26.9,0.04,0.0,0.0,0.0,1.0,133.0,819.5
2022-07-21,85.4,45.1,28.7,4.9,27.0,0.0,0.0,0.0,0.0,1.0,109.0,806.25
2022-07-22,84.4,42.2,23.4,8.3,27.0,0.0,0.0,0.0,0.0,1.0,99.0,759.0
2022-07-23,81.7,44.0,28.2,5.7,26.9,0.0,0.0,0.0,0.0,1.0,97.0,765.91
2022-07-24,84.3,38.6,23.2,6.0,26.9,0.0,0.0,0.0,0.0,1.0,79.0,765.91
2022-07-25,82.0,43.9,27.6,7.6,27.0,0.0,0.0,0.0,0.0,1.0,86.0,770.0
2022-07-26,80.5,43.3,29.8,4.0,26.9,0.0,0.0,0.0,0.0,1.0,91.0,803.75
2022-07-27,74.5,42.8,33.5,7.8,26.9,0.0,0.0,0.0,0.0,1.0,58.0,790.25
2022-07-28,69.5,31.9,27.2,6.0,26.9,0.0,0.0,0.0,1.0,0.0,42.0,817.0
2022-07-29,76.6,35.3,24.6,4.6,27.0,0.0,0.0,0.0,1.0,0.0,43.0,807.75
2022-07-30,81.2,38.5,23.8,6.0,27.1,0.0,0.0,0.0,1.0,0.0,43.0,765.91
2022-07-31,87.3,37.2,18.7,6.8,27.0,0.0,0.0,0.0,1.0,0.0,34.0,765.91
2022-08-01,88.8,43.6,22.3,6.8,26.9,0.0,0.0,0.0,1.0,0.0,26.0,800.25
2022-08-02,81.2,54.3,40.0,8.5,27.0,0.0,0.0,0.0,1.0,0.0,34.0,774.75
2022-08-03,75.7,45.0,32.9,5.7,27.0,0.01,0.0,0.0,1.0,0.0,37.0,763.75
2022-08-04,87.0,42.3,23.0,6.2,26.9,0.0,0.0,0.0,1.0,0.0,42.0,782.5
2022-08-05,79.3,42.8,29.3,7.6,26.9,0.0,1.0,0.0,0.0,0.0,71.0,775.75
2022-08-06,78.0,38.6,30.8,7.7,27.0,0.0,1.0,0.0,0.0,0.0,72.0,765.91
2022-08-07,78.5,31.8,20.5,6.8,27.1,0.0,1.0,0.0,0.0,0.0,86.0,765.91
2022-08-08,85.7,32.3,16.7,5.6,27.0,0.0,1.0,0.0,0.0,0.0,80.0,779.75
2022-08-09,85.3,43.8,25.1,9.4,27.0,0.0,1.0,0.0,0.0,0.0,62.0,781.5
2022-08-10,78.9,59.3,54.3,5.0,27.1,0.0,1.0,0.0,0.0,0.0,65.0,799.75
2022-08-11,83.7,54.6,39.2,5.9,27.1,0.04,0.0,1.0,0.0,0.0,72.0,810.75
2022-08-12,84.8,55.3,37.8,6.1,27.0,0.0,0.0,1.0,0.0,0.0,103.0,806.0
2022-08-13,81.3,43.3,30.5,7.3,27.0,0.0,0.0,1.0,0.0,0.0,111.0,765.91
2022-08-14,77.5,41.3,30.8,5.2,27.0,0.0,0.0,1.0,0.0,0.0,111.0,765.91
2022-08-15,79.7,38.5,25.3,5.0,27.0,0.0,0.0,1.0,0.0,0.0,111.0,800.75
2022-08-16,83.4,37.5,21.4,5.4,27.0,0.0,0.0,1.0,0.0,0.0,123.0,786.0
2022-08-17,85.4,37.5,20.0,4.8,27.0,0.0,0.0,1.0,0.0,0.0,108.0,763.25
2022-08-18,86.0,38.4,19.5,7.0,27.0,0.0,0.0,0.0,0.0,1.0,89.0,731.5
2022-08-19,82.9,51.7,35.6,7.1,26.9,0.0,0.0,0.0,0.0,1.0,85.0,753.25
2022-08-20,82.3,51.8,37.3,7.0,26.9,0.04,0.0,0.0,0.0,1.0,74.0,765.91
2022-08-21,85.4,45.1,28.7,4.9,27.0,0.0,0.0,0.0,0.0,1.0,58.0,765.91
2022-08-22,84.4,42.2,23.4,8.3,27.0,0.0,0.0,0.0,0.0,1.0,75.0,770.5
2022-08-23,81.7,44.0,28.2,5.7,26.9,0.0,0.0,0.0,0.0,1.0,51.0,782.75
2022-08-24,84.3,38.6,23.2,6.0,26.9,0.0,0.0,0.0,0.0,1.0,60.0,795.0
2022-08-25,82.0,43.9,27.6,7.6,27.0,0.0,0.0,0.0,0.0,1.0,93.0,769.75
2022-08-26,80.5,43.3,29.8,4.0,26.9,0.0,0.0,0.0,0.0,1.0,95.0,784.75
2022-08-27,74.5,42.8,33.5,7.8,26.9,0.0,0.0,0.0,1.0,0.0,94.0,765.91
2022-08-28,69.5,31.9,27.2,6.0,26.9,0.0,0.0,0.0,1.0,0.0,85.0,765.91
2022-08-29,76.6,35.3,24.6,4.6,27.0,0.0,0.0,0.0,1.0,0.0,71.0,842.75
2022-08-30,81.2,38.5,23.8,6.0,27.1,0.0,0.0,0.0,1.0,0.0,49.0,820.25
2022-08-31,87.3,37.2,18.7,6.8,27.0,0.0,0.0,0.0,1.0,0.0,44.0,831.5
2022-09-01,80.7,36.3,25.1,5.8,27.0,0.0,0.0,0.0,1.0,0.0,43.4,797.75
2022-09-02,81.6,22.0,13.8,6.0,27.0,0.0,0.0,0.0,1.0,0.0,43.4,811.0
2022-09-03,84.3,29.5,14.9,7.8,27.0,0.0,1.0,0.0,0.0,0.0,43.4,765.91
2022-09-04,79.3,37.0,25.3,5.3,27.0,0.0,1.0,0.0,0.0,0.0,43.4,808.0
2022-09-05,78.0,34.1,21.6,6.0,27.0,0.0,1.0,0.0,0.0,0.0,43.4,812.25
2022-09-06,81.2,37.3,21.8,5.5,27.0,0.0,1.0,0.0,0.0,0.0,43.4,817.0
2022-09-07,85.7,39.1,21.4,8.6,27.0,0.0,1.0,0.0,0.0,0.0,43.4,844.25
2022-09-08,73.8,30.6,26.1,10.6,27.0,0.0,1.0,0.0,0.0,0.0,43.4,829.0
2022-09-09,62.4,25.7,27.4,4.4,27.0,0.0,1.0,0.0,0.0,0.0,43.4,869.5
2022-09-10,66.4,27.1,23.8,7.6,27.1,0.0,0.0,1.0,0.0,0.0,43.4,765.91
2022-09-11,70.3,27.9,22.8,6.6,27.1,0.0,0.0,1.0,0.0,0.0,43.4,765.91
2022-09-12,70.9,30.2,22.8,7.0,27.0,0.0,0.0,1.0,0.0,0.0,43.4,858.75
2022-09-13,69.1,49.5,51.2,7.0,26.9,0.0,0.0,1.0,0.0,0.0,43.4,860.5
2022-09-14,69.2,51.2,55.5,4.8,26.9,0.07,0.0,1.0,0.0,0.0,43.4,872.25
2022-09-15,70.9,49.0,47.5,6.0,26.9,0.0,0.0,1.0,0.0,0.0,43.4,844.3
2022-09-16,65.7,44.7,49.4,4.3,27.0,0.0,0.0,1.0,0.0,0.0,43.4,765.91
2022-09-17,66.8,40.5,41.7,11.8,26.8,0.0,0.0,0.0,0.0,1.0,43.4,765.91
2022-09-18,65.3,43.6,46.8,7.7,26.8,0.0,0.0,0.0,0.0,1.0,43.4,765.91
2022-09-19,66.9,43.6,47.0,6.2,26.9,0.0,0.0,0.0,0.0,1.0,43.4,765.91
2022-09-20,70.3,35.5,30.1,7.9,26.9,0.0,0.0,0.0,0.0,1.0,43.4,765.91
2022-09-21,62.6,41.5,46.8,7.7,26.9,0.0,0.0,0.0,0.0,1.0,43.4,765.91
2022-09-22,61.0,40.3,47.8,4.1,27.1,0.04,0.0,0.0,0.0,1.0,43.4,765.91
2022-09-23,61.9,35.8,41.4,7.0,27.1,0.0,0.0,0.0,0.0,1.0,43.4,765.91
2022-09-24,64.7,31.9,32.0,4.8,27.2,0.0,0.0,0.0,0.0,1.0,43.4,765.91
2022-09-25,67.7,31.8,28.8,5.7,27.2,0.0,0.0,0.0,1.0,0.0,43.4,765.91
2022-09-26,58.4,30.4,34.8,5.8,27.2,0.0,0.0,0.0,1.0,0.0,43.4,765.91
